,10000,10000,10000,10000,10000,10000,100000,100000,100000,100000,100000,100000,all,all,all,all,all,all
,loading data,feature removal,StandardScaler transformation,prediction,total,total / row,loading data,feature removal,StandardScaler transformation,prediction,total,total / row,loading data,feature removal,StandardScaler transformation,prediction,total,total / row
None,7829.893589019775,21.44336700439453,30.315160751342773,856.7209243774414,8738.373041152954,0.03068173549510003,2393.683910369873,20.90001106262207,37.06097602844238,1085.5214595794678,3537.1663570404053,0.01241952043678844,2026.1881351470947,22.811412811279297,35.53628921508789,1078.078269958496,3162.614107131958,0.011104411433468834
console,7876.0364055633545,21.570682525634766,31.12936019897461,862.9310131072998,8791.667461395264,0.03086886018038624,2393.7110900878906,20.81608772277832,37.39619255065918,1087.4149799346924,3539.3383502960205,0.012427146630160145,1896.5590000152588,23.67568016052246,35.91752052307129,1097.1970558166504,3053.349256515503,0.010720766190843284
db,8288.385391235352,21.159648895263672,31.01325035095215,6504.337549209595,14844.895839691162,0.052122650916905704,2381.2613487243652,20.977258682250977,37.9948616027832,4359.846353530884,6800.079822540283,0.023876097927860912,1896.9700336456299,23.273468017578125,35.7511043548584,4096.650838851929,6052.645444869995,0.02125174397002179
file,8478.543996810913,22.682905197143555,33.86354446411133,1223.0992317199707,9758.189678192139,0.0342624643291497,2489.4659519195557,26.093244552612305,39.49284553527832,1423.8369464874268,3978.888988494873,0.013970474702148728,1937.2050762176514,23.164033889770508,35.64310073852539,1339.0679359436035,3335.080146789551,0.011709965509238014
