,10000,10000,10000,10000,10000,10000,100000,100000,100000,100000,100000,100000,all,all,all,all,all,all
,loading data,feature removal,StandardScaler transformation,prediction,total,total / row,loading data,feature removal,StandardScaler transformation,prediction,total,total / row,loading data,feature removal,StandardScaler transformation,prediction,total,total / row
None,269.9963306558543,0.7394264484273976,1.0453503707359577,29.542100840601428,301.3232083156191,0.030132320831561907,797.8946367899576,6.9666703542073565,12.353658676147461,361.84048652648926,1179.0554523468018,0.011790554523468019,2026.1881351470947,22.811412811279297,35.53628921508789,1078.078269958496,3162.614107131958,0.011104411433468834
console,271.58746226080535,0.7438166388149919,1.073426213757745,29.7562418312862,303.16094694466426,0.030316094694466424,797.9036966959635,6.938695907592773,12.465397516886393,362.4716599782308,1179.7794500986736,0.011797794500986733,1896.5590000152588,23.67568016052246,35.91752052307129,1097.1970558166504,3053.349256515503,0.010720766190843284
db,285.80639280121903,0.7296430653539198,1.0694224258949017,224.28750169688257,511.8929599893504,0.05118929599893505,793.7537829081217,6.992419560750325,12.6649538675944,1453.282117843628,2266.6932741800942,0.022666932741800944,1896.9700336456299,23.273468017578125,35.7511043548584,4096.650838851929,6052.645444869995,0.02125174397002179
file,292.36358609692803,0.782169144729088,1.1677084297969424,42.17583557655071,336.4892992480048,0.03364892992480049,829.8219839731852,8.697748184204102,13.164281845092773,474.6123154958089,1326.296329498291,0.013262963294982909,1937.2050762176514,23.164033889770508,35.64310073852539,1339.0679359436035,3335.080146789551,0.011709965509238014
