,1,1,1,1,1,10,10,10,10,10,100,100,100,100,100,1000,1000,1000,1000,1000,10000,10000,10000,10000,10000,100000,100000,100000,100000,100000,all,all,all,all,all
,loading data,feature removal,prediction,total,total / row,loading data,feature removal,prediction,total,total / row,loading data,feature removal,prediction,total,total / row,loading data,feature removal,prediction,total,total / row,loading data,feature removal,prediction,total,total / row,loading data,feature removal,prediction,total,total / row,loading data,feature removal,prediction,total,total / row
None,0.8785889880491955,0.3828066016974622,0.2285725999586653,1.489968189705323,1.489968189705323,0.9562200115573022,0.4400284059586064,0.2764886425387475,1.672737060054656,0.1672737060054656,1.0762214660644531,0.37980079650878906,0.45543909072875977,1.911461353302002,0.01911461353302002,1.5184879302978516,0.7944107055664062,1.1899471282958984,3.5028457641601562,0.0035028457641601562,1.5628337860107422,0.5030632019042969,1.1396408081054688,3.205537796020508,0.0003205537796020508,1.1436939239501953,0.3981590270996094,0.9093284606933594,2.451181411743164,2.451181411743164e-05,1.531362533569336,0.5021095275878906,1.129150390625,3.1626224517822266,0.010437697860667415
console,0.9663105010986328,0.4141566776993251,0.31129676516693416,1.6917639439648922,1.6917639439648922,0.8398486721900201,0.35945061714418475,0.3139741959110383,1.5132734852452432,0.1513273485245243,1.2480616569519043,0.38045644760131836,0.6023049354553223,2.230823040008545,0.02230823040008545,2.32696533203125,0.5018711090087891,1.8467903137207031,4.675626754760742,0.004675626754760742,1.6400814056396484,0.8053779602050781,1.871347427368164,4.316806793212891,0.00043168067932128904,1.0819435119628906,0.3666877746582031,1.329660415649414,2.778291702270508,2.778291702270508e-05,1.508474349975586,0.4916191101074219,1.8093585968017578,3.8094520568847656,0.012572449032622989
db,1.173168912579124,0.4510572641202719,29.412999011502407,31.037225188201802,31.037225188201802,1.238230736024918,0.43762114740187125,31.72216107768397,33.39801296111076,3.339801296111076,1.1421442031860352,0.39780139923095703,31.953871250152588,33.49381685256958,0.3349381685256958,1.565694808959961,0.49614906311035156,40.36831855773926,42.43016242980957,0.04243016242980957,1.596212387084961,0.6406307220458984,39.13760185241699,41.37444496154785,0.004137444496154785,1.0631084442138672,0.3681182861328125,31.876087188720703,33.30731391906738,0.0003330731391906738,1.5218257904052734,0.48828125,40.50469398498535,42.514801025390625,0.1403128746712562
file,0.9433168782652801,0.40622591578921075,0.8563515376729933,2.2058943317274844,2.2058943317274844,0.8818487967214277,0.38438458596506425,0.8320116227672946,2.0982450054537867,0.20982450054537866,1.3422369956970215,0.49370527267456055,1.2912750244140625,3.1272172927856445,0.031272172927856445,1.8322467803955078,1.5516281127929688,2.3555755615234375,5.739450454711914,0.005739450454711914,1.241445541381836,0.4019737243652344,1.661539077758789,3.3049583435058594,0.00033049583435058595,1.70135498046875,0.5159378051757812,2.206087112426758,4.423379898071289,4.423379898071289e-05,1.687765121459961,0.4944801330566406,2.212047576904297,4.394292831420898,0.014502616605349499
