,100,100,100,100,100,1000,1000,1000,1000,1000,10000,10000,10000,10000,10000,100000,100000,100000,100000,100000,all,all,all,all,all
,loading data,feature removal,prediction,total,total / row,loading data,feature removal,prediction,total,total / row,loading data,feature removal,prediction,total,total / row,loading data,feature removal,prediction,total,total / row,loading data,feature removal,prediction,total,total / row
None,2.1771788597106934,0.40531158447265625,2.2269487380981445,4.809439182281494,0.04809439182281494,2.2368431091308594,0.40721893310546875,3.581523895263672,6.2255859375,0.0062255859375,5.007266998291016,0.8003711700439453,4.819393157958984,10.627031326293945,0.0010627031326293946,2.7692317962646484,0.46443939208984375,4.020214080810547,7.253885269165039,7.253885269165039e-05,3.1642913818359375,0.499725341796875,3.8161277770996094,7.480144500732422,0.02468694554697169
console,2.117335796356201,0.40596723556518555,2.333223819732666,4.856526851654053,0.04856526851654053,2.2928714752197266,0.4012584686279297,3.922700881958008,6.616830825805664,0.006616830825805664,3.505706787109375,0.5280971527099609,4.511356353759766,8.545160293579102,0.0008545160293579101,2.252817153930664,0.4150867462158203,4.068851470947266,6.73675537109375,6.73675537109375e-05,2.611398696899414,0.4405975341796875,3.9937496185302734,7.045745849609375,0.023253286632374175
db,2.250194549560547,0.42384862899780273,52.204906940460205,54.878950119018555,0.5487895011901855,2.5517940521240234,0.40411949157714844,63.991546630859375,66.94746017456055,0.06694746017456055,2.281665802001953,0.4036426544189453,59.04984474182129,61.73515319824219,0.006173515319824218,2.262592315673828,0.40030479431152344,64.2402172088623,66.90311431884766,0.0006690311431884765,2.4881362915039062,0.6260871887207031,43.890953063964844,47.00517654418945,0.15513259585541073
file,2.213895320892334,0.4169940948486328,3.843069076538086,6.473958492279053,0.06473958492279053,10.026931762695312,1.7745494842529297,15.054702758789062,26.856184005737305,0.026856184005737305,3.6156177520751953,0.5970001220703125,6.036043167114258,10.248661041259766,0.0010248661041259766,7.364034652709961,0.6985664367675781,7.5511932373046875,15.613794326782227,0.00015613794326782226,2.5315284729003906,0.4725456237792969,5.455970764160156,8.460044860839844,0.027920940134784963
