,10,10,10,10,10,10,100,100,100,100,100,100,1000,1000,1000,1000,1000,1000,10000,10000,10000,10000,10000,10000,100000,100000,100000,100000,100000,100000,all,all,all,all,all,all
,loading data,feature removal,TfidfVectorizer transformation,prediction,total,total / row,loading data,feature removal,TfidfVectorizer transformation,prediction,total,total / row,loading data,feature removal,TfidfVectorizer transformation,prediction,total,total / row,loading data,feature removal,TfidfVectorizer transformation,prediction,total,total / row,loading data,feature removal,TfidfVectorizer transformation,prediction,total,total / row,loading data,feature removal,TfidfVectorizer transformation,prediction,total,total / row
None,24.413962158367788,0.39561391489356296,3.541651144547183,0.06323121679527541,28.41445843460381,2.841445843460381,24.611076330527283,0.39008458455403644,32.10564637795473,0.06749568841396233,57.174302981450005,0.5717430298145001,26.434024175008137,0.3744944547995543,314.4538708222218,0.08068329248672877,341.34307274451623,0.34134307274451625,56.35356903076172,0.46062469482421875,2926.2083172798157,0.19949674606323242,2983.222007751465,0.2983222007751465,162.13154792785645,0.9586811065673828,11613.79885673523,0.591278076171875,11777.480363845825,0.11777480363845826,159.60025787353516,0.8795261383056641,11670.993566513062,0.49877166748046875,11831.972122192383,0.304077821752008
console,24.598118763910904,0.3918248849929543,3.6086884824002023,0.13799945472568304,28.73663158602974,2.8736631586029744,24.642471778087128,0.40244383689684743,32.46757923028408,0.2471734315921099,57.75966827686016,0.5775966827686017,26.188563077877728,0.38714286608573717,316.1821548755352,1.2306433457594652,343.9885041652582,0.34398850416525817,56.904494762420654,0.4432201385498047,2920.0655817985535,0.2626776695251465,2977.675974369049,0.2977675974369049,160.6740951538086,0.9181499481201172,11658.631086349487,0.5929470062255859,11820.816278457642,0.11820816278457641,159.71803665161133,0.9348392486572266,11625.651836395264,0.5960464477539062,11786.900758743286,0.3029195024220217
db,30.97489099463358,0.42923975578927553,3.864849520366704,35.485824296310284,70.75480456709984,7.075480456709984,29.662260031088806,0.4252776121481871,32.93500007727207,36.999188936673676,100.02172665718274,1.0002172665718274,34.22895455971742,0.386965580475636,316.6412023397592,54.07633536901229,405.3334578489646,0.4053334578489646,74.4471549987793,0.5981922149658203,2922.5292801856995,184.94945764541626,3182.524085044861,0.3182524085044861,159.11269187927246,0.8962154388427734,11685.926675796509,579.4992446899414,12425.434827804565,0.12425434827804566,158.308744430542,0.9169578552246094,11631.469249725342,574.146032333374,12364.840984344482,0.31777237758845783
file,25.090717460734258,0.39963327723441366,3.739230801855795,0.7694231275419292,29.999004667366396,2.99990046673664,25.25358077807304,0.40444777562068057,33.687317677033256,0.8824770267193134,60.22782325744629,0.6022782325744629,26.79767364110702,0.38596911308092946,328.13761173150476,1.3904877198048127,356.71174220549756,0.35671174220549756,62.89476156234741,0.441133975982666,2930.4308891296387,6.461381912231445,3000.2281665802,0.30002281665802,164.69883918762207,0.8914470672607422,11618.083238601685,23.84018898010254,11807.51371383667,0.1180751371383667,161.10968589782715,0.8804798126220703,11616.019248962402,23.299694061279297,11801.30910873413,0.3032897923141048
